anno,sesso,eta,sopravviventi,probabilita_morte_per_mille,speranza_vita,fonte_id,natura_dato,note
2025,Femmine,80,78052.0,29.94252,10.634,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,81,75715.0,33.90095,9.947,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,82,73148.0,39.68656,9.278,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,83,70245.0,45.43328,8.641,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,84,67053.0,52.35956,8.028,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,85,63542.0,59.68211,7.444,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,86,59750.0,66.79665,6.885,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,87,55759.0,76.77515,6.342,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,88,51478.0,89.07512,5.828,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,89,46893.0,103.731,5.349,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,90,42028.0,119.92993,4.91,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,91,36988.0,136.83479,4.511,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,92,31927.0,156.39766,4.147,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,93,26933.0,175.69603,3.823,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,94,22201.0,194.26582,3.531,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,95,17888.0,214.07616,3.262,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,96,14059.0,233.7754,3.015,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,97,10772.0,254.175,2.782,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,98,8034.0,276.45499,2.56,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,99,5813.0,302.14961,2.347,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,100,4057.0,331.74464,2.146,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,101,2711.0,365.56943,1.964,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,102,1720.0,396.42681,1.807,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,103,1038.0,428.09552,1.665,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,104,594.0,460.33208,1.538,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,105,320.0,492.87696,1.423,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,106,162.0,525.46488,1.32,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,107,77.0,557.82859,1.227,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,108,34.0,589.71429,1.144,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,109,14.0,620.88758,1.07,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,110,5.0,651.13574,1.004,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,111,2.0,680.27865,0.945,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,112,1.0,708.17129,0.893,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,113,0.0,734.70121,0.846,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,114,0.0,759.79102,0.804,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,115,0.0,783.39687,0.767,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,116,0.0,805.50503,0.734,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,117,0.0,826.12433,0.705,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,118,0.0,845.29052,0.679,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
2025,Femmine,119,0.0,863.05171,0.655,istat_tavole_mortalita,osservato,Tavole di mortalita' ISTAT per l'Italia; anno piu' vicino alla decorrenza disponibile nel payload.
